EPS,0.0692,0.0602,0.0615,0.0264,0.0538,0.0505,0.07,0.0356,0.05,0.045,0.0406,0.0226,0.03,0.0534,0.0457,0.0162,0.02,0.0404,0.03,-0.0167,0.0012,0.0307,0.03,-0.0299,0.0146,0.0111,0.0226,0.0147,0.0184,0.013,0.0193,0.0145,0.0188,0.0169,0.0169,0.0155,0.014,0.016,0.0145
600928,20060425,20060801,20061019,20070308,20070426,20070809,20071026,20080320,20080421,20080819,20081022,20090309,20090422,20090811,20091021,20100324,20100426,20100817,20101025,20110303,20110420,20110809,20111020,20120315,20120423,20120816,20121022,20130313,20130418,20130815,20131023,20140226,20140424,20140728,20141023,20150331,20150427,20150820,20151029,20160414,20160429,20160721,20161027,20170426,20170428,20170727,20171025,20180206,20180410,20180727,20181030,20190425,20190429,20190726,20191024,20200427,20200429,20200820,20201030,20210316,20210429,20210816,20211027,20220427,20220429,20220818,20221027,20230413,20230428,20230822,20231027,20240417,20240417,20240822,20241024
EPS,0.19,0.2996,0.21,0.2733,0.19,0.154,0.12,-0.3151,0.03,0.148,-0.01,-0.1322,0.009,0.0188,0.067,0.0378,0.002,-0.4244,0.16,0.2923,-0.17,0.024,-0.44,-0.5272,0.002,-0.6767,-0.23,-0.2662,-0.09,-0.2811,0.205,0.2067,0.01,0.0049,-0.11,0.1642,-0.16,-0.0486,-0.69,-0.2515,0.01,0.0121,0.04,-0.0207,0.005,0.0077,0.07,0.0235,-0.06,-2.5172,-0.401,-0.1146,-0.09,0.0254,0.0731,0.0012,0.0791,0.0992,0.1384,-0.1528,0.07,0.0535,0.1181,-0.1079,0.2282,0.4492,0.0671,-0.0058,0.13,0.2049,0.1457,0.0038,0.13,0.1975,0.1965
600938,20190625,20190826,20191028,20190605,20190625,20190826,20191028,20200409,20200427,20200824,20201028,20210419,20210427,20210823,20211027,20220418,20220427,20220829,20221024,20230410,20230425,20230823,20231026,20240415,20240424,20240826,20241028
EPS,0.003,0.0677,0.0068,0.0509,0.0048,0.0665,0.0183,0.0342,0.0125,0.0419,0.0515,0.0438,0.0215,0.0476,0.0629,-0.0058,0.0296,0.0722,0.0793,0.0566,0.0406,0.0909,0.0795,0.0921,0.0493,0.1097,0.1054
600941,20060425,20060809,20061027,20070419,20070426,20070818,20071024,20080421,20080428,20080829,20081029,20090424,20090427,20090814,20091028,20100330,20100430,20100812,20101028,20110325,20110425,20110818,20111027,20120324,20120426,20120808,20121026,20130325,20130424,20130814,20131030,20140321,20140425,20140812,20141024,20150323,20150424,20150821,20151027,20160324,20160425,20160822,20161025,20170317,20170421,20170807,20171020,20180323,20180427,20180821,20181025,20190320,20190425,20190821,20191028,20200323,20200427,20200819,20201028,20210319,20210428,20210819,20211026,20220322,20220426,20220822,20221026,20230321,20230425,20230824,20231025,20240326,20240426,20240823,20241025
EPS,0.0193,0.0297,0.009,0.1287,0.0489,0.0371,0.0257,0.0829,0.0496,0.0629,0.063,0.0579,0.0823,0.142,0.1191,0.083,0.162,0.2223,0.1898,0.2937,0.2,0.2569,0.1942,0.254,0.1639,0.12,0.24,-0.0665,0.1467,0.1119,0.1267,-0.3265,0.1267,0.0641,0.1067,-0.2106,0.0733,0.1024,0.0667,0.1567,0.0733,0.1035,0.1,0.0159,0.09,0.1685,0.16,0.1485,0.1,0.2708,0.21,0.2053,0.13,0.298,0.23,0.2526,0.1,0.2221,0.4859,0.0563,0.21,0.2432,0.2477,0.1965,0.23,0.2668,0.2233,0.3063,0.23,0.2872,0.2398,0.3459,0.25,0.2887,0.25
600958,20060422,20060730,20061016,20070301,20070422,20070728,20071024,20080325,20080423,20080819,20081029,20090309,20090429,20090824,20091029,20100204,20100424,20100818,20101019,20110314,20110423,20110829,20111027,20120319,20120425,20120809,20121026,20130401,20130424,20130807,20131028,20140414,20140428,20140808,20141029,20150414,20150428,20150827,20151030,20160328,20160411,20160810,20161028,20170405,20170426,20170818,20171026,20180323,20180427,20180816,20181025,20190327,20190424,20190816,20191024,20200424,20200424,20200820,20201028,20210409,20210422,20210819,20211028,20220414,20220428,20220819,20221028,20230330,20230420,20230817,20231027,20240329,20240425,20240821,20241029
EPS,0.0579,0.1172,0.0945,NA,0.07,0.1083,0.0831,0.1485,0.0966,0.1178,0.0853,0.1972,0.1603,0.1967,0.284,0.2616,0.1717,0.3059,0.3289,0.07,0.179,0.2935,0.3083,0.0962,0.2333,0.2094,0.1583,0.023,0.1083,0.0747,0.1165,-0.0391,0.0333,0.0031,-0.0033,-0.022,-0.1333,-0.3165,-0.3,-0.4037,0.004,0.0433,0.05,-0.0681,0.2397,0.2864,0.267,0.1275,0.17,0.2073,0.1968,0.4423,0.1971,0.2341,0.1871,0.3412,0.1665,0.1583,0.02,0.3015,0.2121,0.1994,0.2659,0.4785,0.3209,0.4115,0.6069,0.7664,0.5068,0.4246,0.4297,0.3356,0.3594,0.2727,0.1552
600959,20161028,20170428,20170427,20170829,20171027,20180426,20180426,20180828,20181026,20190426,20190426,20190829,20191029,20200424,20200424,20200828,20201029,20210428,20210428,20210827,20211028,20220426,20220426,20220826,20221028,20230425,20230425,20230825,20231027,20240419,20240429,20240827,20241028
EPS,0.082,0.1215,0.154,0.1674,0.057,0.1378,0.182,0.175,0.338,0.1052,0.19,0.1748,0.103,0.1003,-0.122,-0.1474,-0.031,0.0017,0.077,0.0866,-0.0234,-0.0135,0.062,-0.0512,-0.0105,-0.1154,0.097,0.0956,0.0593,-0.1114,0.052,0.0575,0.0061
600961,20060426,20060809,20061015,20070122,20070424,20070821,20071026,20080321,20080424,20080816,20081029,20090407,20090424,20090818,20091028,20100226,20100422,20100819,20101027,20110412,20110426,20110819,20111028,20120329,20120425,20120821,20121026,20130410,20130426,20130814,20131030,20140403,20140425,20140829,20141030,20150414,20150428,20150821,20151030,20160419,20160429,20160825,20161028,20170421,20170428,20170824,20171030,20180427,20180427,20180830,20181030,20190426,20190429,20190830,20191030,20200429,20200429,20200828,20201030
EPS,0.0268,0.0515,0.0644,0.0805,0.0424,0.0657,0.0867,0.0933,0.0512,0.061,0.06,0.0154,0.06,0.0902,0.06,0.0808,0.08,0.1151,0.04,0.0084,0.06,0.0789,0.04,0.0365,0.06,0.0964,0.07,0.037,0.08,0.1275,0.09,0.0529,0.1,0.1295,0.09,0.0546,0.08,0.1466,0.13,0.0599,0.09,0.1733,0.15,0.067,0.11,0.2086,0.1573,0.0336,0.12,0.1304,0.102,-0.096,0.08,0.0113,0.0028,-0.2161,-0.18,-0.1662,-0.11
600968,20120530,20120820,20121030,20130618,20130427,20130828,20141031,20140515,20140501,20140831,20141031,20150501,20160530,20160519,20151030,20160501,20160430,20160830,20180125,20170427,20180719,20180519,20180125,20180608,20180719,20180829,20181110,20190428,20190430,20190809,20191024,20200313,20200427,20200810,20201023,20210310,20210416,20210809,20211027,20220309,20220418,20220809,20221027,20230309,20230420,20230825,20231027,20240321,20240425,20240812,20241030
EPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775,NA,NA,NA,0.1181,0.12,0.0834,0.1546,0.1982,0.15,0.1237,0.13,0.1322,0.11,0.1732,0.14,0.2006,0.24,0.2737,0.2166,0.2396,0.24,0.3102,0.1857,0.1271,0.16,0.1465,0.2234,0.2406,0.19,0.2575,0.168
600970,20060419,20060727,20061030,20070327,20070419,20070814,20071026,20080228,20080418,20080815,20081031,20090327,20090424,20090803,20091027,20100330,20100422,20100811,20101029,20110329,20110421,20110819,20111030,20120328,20120420,20120817,20121030,20130221,20130426,20130823,20131030,20140424,20140424,20140822,20141030,20150327,20150429,20150821,20151030,20160330,20160421,20160826,20161028,20170428,20170427,20170830,20171027,20180316,20180425,20180830,20181030,20190329,20190425,20190828,20191029,20200409,20200429,20200828,20201030,20210326,20210426,20210827,20211029,20220422,20220429,20220826,20221028,20230329,20230427,20230811,20231030,20240329,20240426,20240830,20241030
EPS,0.0913,0.105,0.09,0.1508,0.094,0.0925,0.11,0.1878,0.235,0.3446,0.325,-0.1656,0.1856,0.1417,0.17,0.1649,0.17,0.1708,0.18,0.1851,0.18,0.1964,0.16,0.1053,0.18,0.1764,0.04,0.0056,0.1,0.0456,0.03,0.0295,0.04,0.0431,0.0222,-0.0258,-0.05,-0.0954,-0.17,-0.0297,0.01,0.0311,0.12,0.1846,0.1,0.0496,0.06,0.1191,0.16,0.2064,0.25,0.2343,0.23,0.223,0.18,0.0871,0.2,0.1459,0.16,0.1719,0.38,0.3586,0.3155,0.1574,0.43,0.4164,0.2985,0.0193,0.26,0.2371,0.1296,0.0632,0.13,0.1716,0.1046
600971,20110426,20110815,20111025,20120423,20120423,20120820,20121029,20130422,20130422,20130819,20131028,20140428,20140428,20140827,20141027,20150427,20150427,20150824,20151026,20160425,20160425,20160822,20161024,20170424,20170424,20170829,20171025,20180425,20180425,20180827,20181026,20190425,20190429,20190826,20191021,20200427,20200427,20200824,20201026,20210426,20210426,20210824,20211025,20220425,20220425,20220822,20221024,20230424,20230424,20230828,20231026,20240426,20240426,20240826,20241028
EPS,0.019,0.0143,0.009,0.0558,0.0218,0.017,0.0107,0.0585,0.0256,0.0209,0.0149,0.062,0.0277,0.0222,0.0186,0.0599,0.0268,0.0298,0.0297,0.073,0.0334,0.0387,0.0334,0.0955,0.0409,0.1114,0.0372,0.1116,0.0446,0.0409,0.0483,0.0907,0.0648,0.0608,0.0545,0.1294,0.1189,0.1234,0.1748,0.1745,0.1486,0.2801,0.0461,-0.0176,0.0855,0.162,0.0931,0.0424,0.1078,0.155,0.0953,0.0695,0.1085,0.1329,0.0969
600977,20100419,20100823,20101027,20110418,20110418,20110822,20111027,20120423,20120423,20120813,20121029,20130422,20130422,20130820,20131028,20140409,20140428,20140818,20141027,20150330,20150427,20150817,20151030,20160229,20160429,20160826,20161028,20170328,20170428,20170824,20171027,20180327,20180426,20180829,20181029,20190328,20190425,20190828,20191029,20200327,20200428,20200828,20201029,20210326,20210427,20210827,20211025,20220327,20220424,20220826,20221028,20230324,20230428,20230829,20231026,20240328,20240426,20240830,20241029
EPS,0.1404,0.1046,0.1217,0.2092,0.1404,0.1214,0.0678,0.0269,0.0995,0.0732,0.0478,0.0763,0.1095,0.0769,0.0953,0.1156,0.1266,0.1117,0.1731,0.1821,0.3803,0.6643,0.2169,0.2964,0.1441,0.1761,0.248,0.1846,0.1742,0.1226,0.1742,0.1499,0.1103,0.0388,0.1327,0.1179,0.2389,0.1211,0.141,0.2547,0.2232,0.2648,0.33,0.2088,0.28,0.3145,0.3626,0.2693,0.15,0.2848,0.2661,0.1352,0.24,0.2511,0.2252,0.2059,0.23,0.2651,0.309
600978,20061026,20070424,20070424,20070828,20071025,20080428,20090428,20080822,20081030,20090427,20100421,20090823,20091026,20100421,20100421,20100826,20101025,20110425,20120427,20110811,20121029,20120415,20120427,20120827,20121029,20130425,20130425,20130827,20131030,20140428,20140428,20140827,20141029,20150429,20150429,20150827,20151029,20160428,20160428,20160830,20161028,20170427,20170427,20170829,20171030,20180426,20180426,20180829,20181030,20190426,20190426,20190827,20191029,20200428,20200428,20200827,20201030,20210428,20210428,20210826,20211028,20220429,20220429,20220829,20221028,20230428,20230428,20230828,20231027,20240426,20240426,20240827,20241028
EPS,0.05,0.1047,0.09,0.055,0.055,0.242,0.1,0.2367,0.355,0.1746,0.23,0.2051,0.2,0.2566,0.19,0.1894,0.11,0.2888,0.15,0.1487,0.13,-0.0095,0.07,0.1446,-0.08,-0.0895,-0.18,-0.1292,-0.22,-0.3062,0.62,-0.1327,-0.15,-0.2482,-0.18,-0.2468,-0.26,-0.3954,0.26,-0.0313,-0.08,-0.043,0.01,0.3475,0.03,-0.0336,0.07,0.2092,0.11,0.0012,0.14,0.1308,0.13,0.1316,0.17,0.0887,0.19,0.0674,0.3,0.5118,0.7375,1.2318,0.54,0.8555,0.6276,-0.1994,0.42,0.4031,0.4653,0.679,0.47,0.3921,0.4269
600989,20070423,20070810,20071025,20080408,20080422,20080820,20081027,20090413,20090424,20090817,20091026,20100325,20100422,20100817,20101021,20110227,20110419,20110817,20111017,20120321,20120426,20120820,20121029,20130402,20130424,20130822,20131025,20140414,20140422,20140811,20141029,20150427,20150427,20150820,20151027,20160418,20160425,20160829,20161027,20170417,20170424,20170828,20171025,20180327,20180426,20180828,20181029,20190422,20190429,20190827,20191028,20200420,20200429,20200825,20201027,20210419,20210427,20210826,20211027,20220419,20220427,20220829,20221027,20230420,20230427,20230829,20231027,20240418,20240429,20240829,20241029
EPS,0.02,0.019,0.01,0.0065,0.0072,0.07,0.06,-0.0134,0.013,-0.0419,0.013,0.0145,0.022,0.1387,0.112,0.0396,0.08,0.0616,0.011,-0.0591,-0.059,-0.0409,0.018,0.0665,-0.031,0.0271,0.065,0.0465,0.05,0.0662,0.048,0.0053,-0.014,-0.0117,0.013,-0.0042,-0.002,0.029,0.0289,0.034,0.0141,0.0753,0.07,0.0166,0.026,0.0493,0.08,0.0735,0.09,0.0115,0.056,0.0153,0.01,0.0494,0.057,0.4158,0.052,0.1079,0.0551,0.0104,0.057,0.0483,0.0081,0.0069,0.02,-0.0041,-0.0161,-0.0199,-0.022,-0.0068,0.1137
600997,20070419,20070810,20071022,20080403,20080416,20080819,20081025,20090427,20090428,20090823,20091026,20100421,20100421,20100818,20101022,20110425,20110425,20110819,20111024,20120425,20120425,20120814,20121029,20130424,20130424,20130821,20131029,20140422,20140422,20140827,20141029,20150428,20150428,20150809,20151028,20160426,20160426,20160825,20161026,20170427,20170427,20170829,20171019,20180410,20180427,20180814,20181024,20190328,20190425,20190814,20191030,20200414,20200421,20200819,20201027,20210427,20210427,20210825,20211027,20220427,20220427,20220824,20221027,20230427,20230427,20230825,20231027,20240426,20240426,20240826,20241030
EPS,0.0936,0.0977,0.106,0.1036,0.0262,0.0837,-0.0238,-0.08,-0.2008,0.0369,0.1981,0.0713,0.0185,0.1285,0.0363,0.063,0.0396,0.0491,0.0207,0.032,0.004,-0.0033,-0.0699,0.117,0.0322,-0.0649,0.0317,0.0856,0.05,0.032,0.0016,-0.0138,-0.1354,-0.111,-0.1381,-0.0796,0.006,0.0248,0.0174,0.0284,0.0791,0.0753,0.3354,0.5428,0.4082,0.3881,0.4736,0.5288,0.1497,0.344,0.0853,0.3351,0.0642,0.2405,0.1795,0.1864,0.26,0.4738,0.1623,-0.3305,-0.2,-0.1736,-0.6377,0.0972,0.1,-0.1613,-0.1447,-0.1937,0.01,0.0065,-0.1411
600998,20070423,20070823,20070930,20080423,20080423,20080827,20081023,20090430,20090429,20090807,20091027,20100422,20100422,20100818,20101028,20110327,20110426,20110901,20111028,20120329,20120420,20120831,20121030,20130328,20130425,20130829,20131025,20140327,20140428,20140828,20141028,20150330,20150429,20150828,20151029,20160331,20160429,20160830,20161028,20170331,20170428,20170831,20171030,20180227,20180426,20180816,20181029,20190329,20190425,20190811,20191027,20200329,20200429,20200825,20201026,20210319,20210429,20210829,20211029,20220330,20220426,20220830,20221030,20230330,20230427,20230830,20231027,20240328,20240429,20240830,20241030
EPS,0.07,0.0814,NA,0.0241,0.11,0.1717,0.18,-0.1141,0.01,0.0068,0,0.0323,0.019,-0.0144,0.002,0.0004,0.004,0.0054,0.003,-0.8603,-0.106,-0.268,-0.301,0.732,-0.265,-0.3791,-0.336,-0.2876,-0.089,-0.1236,-0.144,0.3683,-0.187,-0.3153,-0.225,-0.6229,-0.22,-0.1799,-0.297,-0.3595,-0.13,-0.0912,0.026,0.18,0.04,0.0461,0.08,0.0345,0.02,0.0523,0.012,0.0232,0.0005,0.0132,0.028,0.0302,0.12,0.1807,0.0205,-0.0679,0.05,0.0082,-0.0883,-0.0839,-0.01,-0.0369,-0.0177,-0.1011,-0.04,-0.04,-0.0746
600999,20060829,20061029,20070427,20070427,20070830,20071030,20080429,20080428,20080828,20081029,20090429,20090429,20090827,20091028,20100330,20100424,20100830,20101028,20110428,20110428,20110829,20111024,20120426,20120426,20120828,20121029,20130425,20130425,20130829,20131029,20140425,20140425,20140827,20141029,20150428,20150428,20150826,20151027,20160427,20160427,20160825,20161026,20170426,20170426,20170829,20171025,20180427,20180427,20180828,20181030,20190424,20190424,20190828,20191029,20200428,20200428,20200827,20201028,20210428,20210428,20210826,20211028,20220427,20220427,20220829,20221027,20230426,20230426,20230828,20231026,20240426,20240426,20240828,20241029
EPS,NA,0.0819,0.0892,0.12,0.1057,0.13,0.1113,0.1611,0.1256,0.14,0.0856,0.11,0.1058,0.15,0.1799,0.2018,0.2005,0.23,0.1772,0.23,0.1862,0.2,0.168,0.23,0.1781,0.18,0.185,0.23,0.2066,0.21,0.2059,0.24,0.2461,0.27,0.2031,0.25,0.2439,0.26,0.0981,0.14,0.1094,0.1,0.136,0.21,0.3001,0.2431,0.1418,0.28,0.281,0.27,0.1438,0.27,0.2714,0.27,0.1063,0.17,0.1991,0.2209,0.1339,0.24,0.2582,0.1877,0.1297,0.2,0.2925,0.2351,0.026,0.25,0.2586,0.234,0.0526,0.18,0.1639,0.1527
601001,20071024,20080330,20080429,20080821,20081029,20090501,20090429,20090821,20091029,20100330,20100427,20100810,20101028,20110428,20110428,20110824,20111027,20120427,20120427,20120825,20121026,20130426,20130426,20130829,20131030,20140429,20140429,20140826,20141028,20150427,20150427,20150728,20151028,20160427,20160427,20160830,20161024,20170420,20170428,20170824,20171027,20180425,20180425,20180809,20181030,20190430,20190430,20190826,20191030,20200430,20200430,20200828,20201028,20210429,20210429,20210818,20211029,20220415,20220415,20220815,20221028,20230428,20230428,20230830,20231030,20240426,20240426,20240731,20241023
EPS,0.0672,0.0436,0.0672,0.0641,0.0702,0.0404,0.0672,0.0644,0.0702,0.0531,0.0977,0.1013,0.1047,0.0647,0.1032,0.1076,0.0992,0.1163,0.1389,0.1538,0.1032,0.14,0.1587,0.162,0.1349,0.1441,0.1898,0.1934,0.1729,0.1936,0.2381,0.2398,0.1899,0.2148,0.25,0.2644,0.2357,0.1987,0.2857,0.3126,0.28,0.2141,0.34,0.3646,0.31,0.2451,0.39,0.4195,0.36,0.2529,0.44,0.3654,0.29,0.2592,0.41,0.4351,0.37,0.3078,0.5,0.5055,0.45,0.2901,0.5246,0.5083,0.4447,0.2684,0.55,0.5693,0.47
601002,20120427,20120829,20121030,20130426,20130426,20130807,20131029,20140429,20140429,20140829,20141028,20150216,20150429,20150828,20151029,20160324,20160422,20160817,20161028,20170310,20170427,20170829,20171030,20180328,20180425,20180830,20181030,20190429,20190429,20190828,20191030,20200422,20200422,20200827,20201030,20210420,20210420,20210831,20211028,20220427,20220427,20220824,20221028,20230427,20230427,20230830,20231030,20240429,20240429,20240830,20241030
EPS,0.0033,0.0034,-0.0029,-0.0126,-0.0029,0.0067,0.0039,0.0054,0.0088,0.0115,0.0138,0.0191,0.0138,0.0076,0.0206,0.0463,0.0442,0.0993,0.0383,0.0735,0.0648,0.1176,0.1527,0.1956,0.0796,0.1129,0.0578,0.1282,0.0908,0.2224,0.2041,0.243,0.25,0.305,0.301,0.2972,0.3367,0.3287,0.3382,0.2019,0.35,0.5038,0.5934,0.5061,0.48,0.7309,0.3318,-0.1243,-0.31,-0.3818,-0.1664
601003,20141027,20150317,20150428,20150820,20151026,20160330,20160425,20160811,20161027,20170227,20170425,20170814,20171026,20180329,20180426,20180816,20181030,20190328,20190425,20190827,20191028,20200330,20200428,20200825,20201030,20210309,20210428,20210826,20211028,20220310,20220428,20220829,20221028,20230330,20230427,20230829,20231030,20240328,20240429,20240829,20241030
EPS,-0.0036,0.0225,0.016,0.0211,-0.0004,0.0142,0.0151,0.0168,-0.0036,0.0117,0.0107,0.0185,0.0115,0.0246,0.0417,0.0303,0.0266,0.011,0.024,0.0418,0.0249,0.0341,0.0293,0.0501,0.0329,0.0159,0.0675,0.0668,0.0411,0.0321,0.0746,0.1036,0.0535,0.056,0.062,0.0754,0.0474,0.049,0.067,0.0681,0.0474
601005,20101024,20110421,20110427,20110829,20111027,20120116,20120426,20120829,20121026,20130328,20130423,20130830,20131029,20140410,20140429,20140828,20141029,20150330,20150428,20150828,20151029,20160331,20160428,20160830,20161028,20170330,20170428,20170829,20171027,20180331,20180427,20180829,20181029,20190329,20190429,20190829,20191029,20200410,20200428,20200828,20201029,20210330,20210428,20210827,20211029,20220329,20220428,20220829,20221028,20230411,20230428,20230830,20231027,20240327,20240426,20240829,20241029
EPS,0.05,0.0438,0.04,0.0559,0.05,0.0458,0.06,0.0575,0.05,0.0347,0.05,0.0662,0.06,0.0433,0.05,0.0764,0.06,0.0345,0.06,0.0585,0.056,0.0315,0.0517,0.0447,0.049,0.0293,0.05,0.0528,0.0713,0.0274,0.06,0.0619,0.064,0.0359,0.06,0.0984,0.066,0.0305,0.04,0.0868,0.0993,0.0279,0.07,0.0753,0.074,0.0577,0.07,0.0811,0.072,0.0374,0.05,0.0621,0.0937,0.033,0.06,0.0571,0.0963
601006,20150429,20150821,20151030,20160428,20160428,20160829,20161028,20170331,20170428,20170816,20171030,20180427,20180427,20180830,20181030,20190418,20190429,20190829,20191030,20200429,20200429,20200828,20201030,20210429,20210429,20210830,20211029,20220429,20220428,20220830,20221028,20230427,20230427,20230830,20231030,20240429,20240429,20240829,20241030
EPS,0.345,0.4608,0.735,0.1569,0.46,0.4668,0.53,-0.2739,0.38,0.3134,0.79,0.0921,0.46,0.3723,0.75,0.0975,0.52,0.4141,0.94,0.1334,-0.25,-0.1963,0.283,-0.4792,-0.31,0.3221,0.1621,-0.1308,-0.48,-0.8777,-0.5377,-1.3729,0.36,0.4941,1.882,-0.4296,0.83,0.5637,1.2727
601009,20180619,20170830,20181030,20180227,20180619,20180824,20181030,20190318,20190425,20190823,20191029,20200326,20200424,20200825,20201023,20210331,20210422,20210826,20211028,20220330,20220428,20220830,20221028,20230330,20230427,20230830,20231026,20240328,20240429,20240829,20241030
EPS,0.14,0.1173,0.16,0.1342,0.14,0.0964,0.06,0.0795,0.19,0.1101,0.2,0.1714,0.25,0.3436,0.36,0.2155,0.21,0.328,0.3857,0.3137,0.18,0.3242,0.2656,0.0297,0.28,0.1797,0.1784,0.1732,0.12,0.139,0.2567
601012,20100418,20100418,20101203,20101203,20110328,20120319,20130322,20140328,20150327,20160318,20170317,20180329,20190326,20200326,20210331,20220330,20230330,20240328
EPS,NA,NA,0.1783,0.31,0.45,0.46,0.58,0.64,0.73,0.78,0.85,0.94,0.91,0.95,0.74,0.84,0.89,0.94
601016,20080424,20080829,20081028,20090329,20090429,20090828,20091027,20100312,20100430,20100827,20101029,20110325,20110429,20110826,20111028,20120323,20120427,20120824,20121026,20130322,20130426,20130823,20131025,20140328,20140425,20140822,20141024,20150320,20150424,20150821,20151023,20160324,20160429,20160826,20161028,20170317,20170428,20170825,20171027,20180323,20180427,20180824,20181030,20190322,20190425,20190823,20191028,20200327,20200424,20200828,20201025,20210328,20210423,20210827,20211022,20220325,20220427,20220826,20221028,20230324,20230428,20230825,20231027,20240322,20240426,20240830,20241025
